09/17/1908,17:18,"Fort Myer, Virginia",Military – U.S.  Army,,Demonstration,Wright Flyer III,,1,2,1,0,"During a demonstration flight,0
11/22/1994,11:40,Papua New Guinea,Southwest Air,,Selbang - Bolvovip,Britten Norman BN-2A Trislander,P2-SWC,835,7,7,0,Crashed into a mountain in poor weather conditions.,
11/22/1994,22:03,"Bridgeton, Missouri",Trans World Airlines / Private,,,McDonnell Douglas DC-9-82 / Cessna 441,N954U/N411KM,49426 / 0196,142,2,0,"During its takeoff roll
11/25/1994,,"Near Cuito, Angola",Military - Angolan Air Force,,,Mil Mi-17 (helicopter),H584,,22,22,0,Shot down by UNITA rebel forces.
12/10/1994,11:30,PacifiOcean,Philippine Air Lines,434,Manila - Cebu - Tokyo,Boeing B-747-200,EI-BWF,21575,293,1,0,"An explosive device detonated at FL 300 under a seat in the passenger cabin blowing a two square foot hole in the cabin floor and killing one passenger in seat 26K. The bomb was placed on the plane by Ramzi Yousef, an Al-Qaeda terrorist
12/10/1994,19:00,"Elim, Alaksa",Air Taxi - Ryan Air Service,,"Nome, AK - Koyuk, AK",Cessna 402C,N1238K,402C-1019,5,5
12/13/1994,18:34,"Morrisville, North Carolina",American Eagle,3379,Greensboro - Raleigh,British Aerospace Jetstream 3201,N918AE,918,20,15,0,"The aircraft crashed 4 miles SW of runway 5L while on an ILS approach. The captain associated the illumination of the left engine ignition light with an engine failure
12/17/1994,10:30,"Cerro Aicha, Venezuela",Servivensa,,,Douglas C-47A-10-DK,YV-761C,12476,9,7,0,The cargo plane hit trees and crashed short of the runway while attempting to land.
12/17/1994,13:20,"Papua, New Guinea",Missionary Aviation Fellowship,,Tabubil - Selbang,de Havilland Canada DHC-6 Twin Otter 200,P2-MFS,187,28,28,0,"The chartered flight struck a cliff at 6
12/21/1994,09:53,"Coventry, England",Phoenix Aviation,702,East Midlands - Coventry,Boeing 737-2D6C,7T-VEE,20758/322,5,5,0,After a go-around the plane struck a transmission tower and crashed.
12/26/1994,17:00,"Algiers Airport, Algeria",Air France,8969,Alger - Paris,Airbus A300B2-1C,F-GBEC,104,239,3,0,The aircraft was hijacked by terrorists. Three passengers and four hijackers were killed when the plane was stormed.
12/29/1994,15:30,"Near Van, Turkey",Turkish Airlines (THY),278,Ankara - Van,Boeing B-737-4Y0,TC-JES,26074/2376,76,57,0,The aircraft crashed into a hill near the airport in driving snow after a fourth landing attempt.
01/05/1995,20:45,"Isfahan, Iran",Military - Iranian Air Force,,Isfahan - Tehran,Lockheed 1329 Jetstar 8,1003,5203,12,12,0,The plane crashed after the pilot reported a loss of cabin pressure.
01/10/1995,,"Off Flores Island, Inodnesia",Merpati Nusantara Airlines,6715,Bima - Ruteng,de Havilland Canada DHC-6 Twin Otter 300,PK-NUK,390,14,14,0,"The aircraft disappeared while en route from Bima
01/11/1995,19:38,"Cartagena, Colombia",Intercontinental de Aviacion,256,Bogota - Cartagena,McDonnell Douglas DC-9-14,HK-3839X,45742/26,52,51,0,"While descending from FL 190
01/11/1995,18:00,"Flagstaff, Arizona",Empire Airlines,,Flagstaff - Phoenix,Cessna 208B Caravan I Super Cargomaster,N746FE,208B-0236,1,1,0,"The cargo plane was observed in a shallow left bank until it descended and struck trees and broke up. The pilot's failure to properly configure the aircraft fuel system prior to takeoff and his failure maintain an adequate terrain clearance altitude while maneuvering to return to the airport. Factors in the accident were the dark night lighting conditions
01/11/1995,01:50,"Masset, British Columbia, Canada",Canada Jet Charters,,Vancouver - Masset,Learjet 35,C-GPUN,35-058,5,5,0
01/12/1995,17:47,"Pleasanton, California",West Air,,Visalia - Oakland,Cessna 208B Caravan I Super Cargomaster,N754FE,208B-0249,1,1,0,"The cargo plane crashed while on approach. Failure of the pilot-in-command to maintain visual contact with terrain and sufficient altitude for terrain clearance. Factors in the accident were the pilot's decision to initiate a descent 14 miles from the airport
01/14/1995,04:40,"Blyn, Washington",Air Taxi - Coastal Airways Inc.,,"Sequim, WA - Seattle, WA",Cessna 172N,N1535E,17271039,4,3
01/14/1995,19:45,"Los Angeles, CA",Air Taxi - Wolfe Air Aviation Ltd.,,"Los Angeles, CA - Burbank, CA",Bell 206B,N2209P,3520,4,2
01/17/1995,13:59,"Kathmandu, Nepal",Royal Nepal Airlines,133,Kathmandu - Rumjatar,de Havilland Canada DHC-6 Twin Otter 300,9N-ABI,392,24,2,0,"The  captain decided to aborted the take-off. However
01/20/1995,19:13,"Near Krasnoyarsk, Russia",Abakan Airlines,,Krasnoyarsk - Abakan,Let 410UVP,RA-67120,790316,19,3,0,"While taking off the aircraft veered to the right and clipped some trees 2
01/20/1995,,"Le Bourget, France",Leadair - Charter,,Paris - Romania,Dassault Falcon 20E,F-GHLN,225,10,10,0,"The plane flew into a flock of birds that were injested into the left engine.  The pilot soon after reported an engine fire and that he was returning to the airport.  However
01/30/1995,19:43,"Kuei Shan Hsiang, Taiwan",Transasia Airways,,,Aerospatiale ATR-72,B-22717,435,4,4,0,Crashed while en route on a positioning flight.
02/13/1995,15:36,"Near Tusayan, Arizona",Las Vegas Airlines,45,"AZ - Las Vegas, NV",Piper PA-31-350 Navajo,N27245,31-77552121,10,8,0
02/16/1995,20:30,"Kansas City, Missouri",ATI,,Kansas City - Chicopee,McDonnell Douglas DC-8-63F,N782AL,45929/367,3,3,0,"On a positioning flight the crew aborted its first takeoff. On the second takeoff the tail struck the ground and crashed back to the ground. The loss of directional control by the pilot in command during the takeoff roll
03/16/1995,,"Ossora, Russia",Aeroflot,,Petropavlovsk -  Ossora,Antonov 26B,RA-26084,11806,10,9,0,The cargo plane flew into high ground while on approach in poor weather conditons.
03/22/1995,08:12,"Reno, Nevada",Union Flights,,"Sacramento, CA - Reno, NV",Cessna 208B Caravan I Super Cargomaster,N9417B,208B-0065,1,1
03/29/1995,12:10,"Near Hamilton, New Zealand",Kiwi West Aviation,,Hamilton -  New Plymouth,Beech Queen Air B80,ZK-TIK,LD-249,6,6,0,Crashed into trees in a residential neighborhood after experiencing an engine failure while taking off..
03/31/1995,09:11,"Near Balotesti, Romania",Transporturile Aeriene Romane (TAROM),371,Bucharest - Brussel,Airbus A310-324,YR-LCC,450/395,60,60,0,"Shortly after takeoff in poor visibility and heavy snow
04/17/1995,18:30,"Near Alexander City, Alabama",Military - U.S. Air Force,,"Camp Springs, MD - San Antonio, TX",Learjet C-21A,84-0136,35-583,8,8
04/23/1995,12:40,"Lagos, Nigeria",Bristow Helicopters,,Port Harcourt - Lagos,de Havilland Canada DHC-6 Twin Otter 300,5N-AJQ,607,9,1,0,The aircraft experienced a micoburst while attempting to land at Lagos landing hard on the nosegear. Full power was applied for a go-around but the aircraft veered off the runway and collided with another aircraft.
04/27/1995,19:57,"Alice Springs, Australia",IAI 1124 Westwind,,Tindal - Alice Springs,Pel Air,VH-AJS,221,3,3,0,The aircraft struck high ground while attempting to land at Alice Springs after descending below mimimum descent altitude.
04/29/1995,,"Near Palaly AFB, Sri Lanka",Military - Sri Lanka Air Force,,Anuradhapura - Palaly AFB,Hawker Siddeley HS-748-357/2B SCD,4R-HVA,1768,52,52,0,"While returning from Anuradhapura and descending through 3
05/01/1995,13:28,"Sioux Falls, Ontario, Canada",Bearskin Airlines / Air Sandy,362 / 3101,Red Lake - Sioux Lookout  / Sioux Lookout - Red Lake,Swear. SA-227CC Metro 23/Piper Navajo,C-GYYB/ C-GYPZ,CC-827B /,8,8,0
05/03/1995,00:45,"Quito, Ecuador",American Jet,,Buenos Aires - La Paz - Quito,Grumman Gulfstream II,N409MA,83,7,7,0,"Crashed into Cerro Sincholagua mountain at 16
05/09/1995,16:35,"Cerro San Jeronimo, Colombia",ADES Colombia,,Mitu - Villavicencio,Curtiss C-46F,HK-3079G,22538,9,9,0,Crashed into a mountain during approach in poor weather.
05/13/1995,,"Near Boise, Idaho",Military - U.S. Air Force,,"Boise, ID - Colorado Springs, CO",Lockheed C-130E Hercules,62-1838,3801,6,6
05/24/1995,16:51,"Near Leeds, England",Knight Air,816,Leeds - Aberdeen,Embraer 110 P1 Bandeirante,G-OEAA,110-256,12,12,0,"The crew had serious problems maintaining their heading after both artificial horizons failed shortly after takeoff. The crew had difficulty controlling the aircraft in turbulent conditions and the plane went into a spiral dive and crashed into a field. One or possibly both of the aircraft's artificial horizons malfunctioned and in the absence of a standby horizon
05/25/1995,15:00,"Miraflores, Colombia",LACOL,,Villavicencio - Miraflores,Douglas DC-3C,HK-3213,25659,11,2,0,
05/29/1995,,"Off Mbour, Senegal",Senegalair,,,Piper PA-31-310 Navajo,6V-AGH,31-205,10,6,0,"Ditched in the sea just offshore
06/08/1995,19:08,"Atlanta, Georgia",ValuJet,597,Atlanta - Miami,McDonnell Douglas DC-9-32,N908VJ,47321,62,0,0,The right engine disintegrated and caught fire during takeoff. The takeoff was aborted. Engine parts penetrated cabin and caused  a cabin fire and seriously injured a flight attendant. Fatigue in a compressor disc. Failure of maintenance personnel to properly inspect the engine part during overhaul.
06/09/1995,09:22,"Near Palmerston North, New Zealand",Ansett New Zealand,703,Auckland - Palmerston North,de Havilland Canada DHC-8-102,ZK-NEY,55,21,5,0,"As the plane approached  Runway 25
06/14/1995,,"Volgograd, Russia",Volga Air,,Poliny Osipenko - Nikolayevsk-on-Amur,Antonov 2R,CCCP-68142,1G195-47,12,12,0,Crashed in poor weather condtions.
06/16/1995,14:15,"Herputchi, Russia",Aeroflot,,Poliny - Nikolayevsk-on-Amur,Antonov AN-2,RA-07743,1G259-18,14,13,0,Flying VOR the plane ran into poor weather and the pilot decided to return however crashed into trees while attempting to land.
06/17/1995,,"Near Cuvela, Angola",Military - Angolan Air Force,,Ondjiva - Catumbela,CASA 212-200 Aviocar,T401,A53-2-326,48,48,0,"The aircraft
06/24/1995,16:05,"Lagos, Nigeria",Harka Air Services,,Kaduna - Lagos,Tupolev TU-134A,RA-65617,4308068,80,16,0,"Crashed while landing in heavy rain. Overshot runway
06/27/1995,09:50,"La Romana, Dominican Republic",Salair,,"Santo Domingo - Aguadilla, Puerto Rico",Convair CV-440,N356SA,432,2,2,0
06/30/1995,20:00,"Kodiak, Alaska",Air Taxi - Island Air Service,,Karluk - Kodiak,Piper PA-32-301,N8385G,328106063,4,4,0,While trying to fly through a mountain pass in imclement weather the pilot tried to reverse course but crashed. VFR flight into IMC and failure to maintain clearance from terrain.
07/01/1995,,"Kiunga, Papua New Guinea",Garamut Aviation,,Port Moresby - Tabubil,de Havilland Canada C-7A Caribou,P2-VTC,13,3,3,0,The cargo plane lost two engines during its flight to Tabubil and subsequent diversion to Kiunga and rashed short of the runway.
07/07/1995,14:56,"Haines, Alaska",Air Taxi - Lab Flying Service Inc.,,Sightseeing,Piper PA-32R-300,N6281J,32R7680348,6,6,0,While circling around to observe a bear and her cubs the aircraft impacted trees and crashed. Failure of the pilot to maintain adequate altitude above and clearance from surrounding terrain.
07/12/1995,08:00,"Gumey, Papua New Guinea",Milne Bay Air,,Alotou - Dagura,de Havilland Canada DHC-6 Twin Otter 300,P2-MBI,275,15,15,0,Crashed on takeoff onto a beach in shallow water. An in-flight fire that originated near the rear cargo hold is believed to have started in a passenger's luggage from some type of flammable liquid.
07/17/1995,,"Bintuni,  Indonesia",Merpati Nusantara Airlines,,,de Havilland Canada DHC-6 Twin Otter 300,PK-NUT,473,18,1,0,The plane lost control during takeoff in heavy rain and veered off the runway crashing into a banana plantation.
07/18/1995,,"Near Antananivo, Madagascar",Military - Madagascar Air Force,,Maintirano - Antananivo,Douglas C-47A,5R-MMG,19525,34,34,0,"The aircraft
07/25/1995,,"Near Karamui, Papua New Guinea",Transniugini Airways,,,Britten-Norman BN-2A Islander,P2-TNT,393,2,2,0,Shortly after takeoff the plane rolled to the left and struck the ground. Failure of the No. 1 engine.
08/02/1995,,"Johannesburg, South Africa",Aero Air,,Johannesburg - Jamba,Antonov An-2R,RA-05708,1G153-21,3,3,0,During the takeoff cargo shifted in the plane causing the aircraft to lose altitude and crash into power lines.
08/09/1995,20:14,"Mt. Chichontepec, San Vincente, El Salvador",Aviateca,901,Guatemala City - San Salvador,Boeing B-737-2H6,N125GU,23849,65,65,0
08/09/1995,,"Near Kaimana, Indonesia",Bourag Indonesia Airlines,,Tual - Langgar - Kaimana,Hawker Siddeley HS-748 2A,PK-KHL,1735,10,10,0,"Crashed into Mt. Komawa at 9
08/14/1995,,"Nevada del Huila, Colombia",AIRES Colombia,145,Neiva - Cali,Embraer 110P1 Bandeirante,HK-2594,110310,10,10,0,"Crashed into Nevado de Huila at an elevation of 14
08/21/1995,12:53,"Near Carrollton, GA",AtlantiSoutheast Airlines,529,Atlanta - Gulfport,Embraer 120-RT Brasilia,N256AS,120-122,29,10,0,"Shortly after taking off from Atlanta on a flight to Gulfport
09/01/1995,12:00,"Near Farewell, Alaska",North Star Air Cargo,,Farewell - Anchorage,Shorts SC-7 Skyvan,N30GA,SH-1839,1,1,0,"While en route the cargo plane flew into a 4
09/02/1995,,"Toronto, Ontario, Canada",Military - Royal Air Force,,Air Show,British Aerospace Nimrod MR-2P,XV239,8014,7,7,0
09/02/1995,08:38,"Beaver Dam, Arizona",Adventure Airlines,,"Las Vegas, NV - W. Yellowstone, MT",Cessna 421C Golden Eagle,N6234G,421C-0265,8,8
09/09/1995,07:15,"Near La Macarena, Colombia",SAETA,,Villavicencio - La Macarena,CASA 212 Aviocar 200,FAC1152,306,22,21,0,"Crashed short of the runway in rain
09/11/1995,,"Jalalabad, Afghanistan",Ariana Afghan Airlines,,Kabul - Jalalabad,Antonov AN-26B,YA-BAO,14305,51,3,0,Crashed after running out of fuel.
09/12/1995,07:20,"Off Colombo, Sri Lanka",Military - Sri Lanka Air Force,,Ratmalana - Palali base,Antonov AN-32,CR861,3502,81,81,0,"The pilot reported an instrument problem after taking off from Ratmalana Airport and was returning for an emergency landing when the plane fell from 8
09/13/1995,20:30,"Marsh Harbour, Bahamas",Bimini Air Charter Inc.,,Bimini - Mores Cay,Cessna 402B,N69303,402B-0423,9,5,0,"The intended destination was Mores Cay
09/15/1995,12:22,"Tawau,  Malaysia",Malaysia Airlines,2133,Kota Kinabalu - Tawau,Fokker 50,9M-MGH,20174,53,34,0,"Following a visual approach
09/16/1995,06:28,"Tamworth, Australia",Tamair,,Training,Swearingen SA.227AC Metro III,VH-NEJ,AC-629B,3,2,0,Struck a tree and crashed while attempting to land. The control inputs of the co-pilot
09/21/1995,12:30,"Near Moron, Mongolia",MIAT - Mongolian Airlines,,Ulan Bator - Moron,Antonov AN-24RV,BNMAU-10103,573101103,43,42,0,The plane crashed into mountains after a premature descent.
09/22/1995,07:45,"Anchorage, Alaska",Military - U.S. Air Force,27,Anchorage-Elmendorf AFB - Anchorage-Elmendorf AFB,Boeing B-707 (E-3B),77-0354,21554/933,24,24,0,"The aircraft suffered multiple bird strikes in the No. 1 and 2 engines just after taking off when it flew into a flock of 100 or more Canada Geese. The crew initiated a slow climb and began to dump fuel. The aircraft attained a maximum altitude of 250 ft. before it started to descend. The plane impacted a hilly wooded area less than a mile from the runway
09/24/1995,,"Sterligov Cape, Russia",Norilsk Flight Company,,Cape Chelyuskin - Sterligov Cope,Mil Mi-8T,RA-24553,98522942,15,15,0,Crashed through the ice while attempting to land and sank in shallow water. The weather conditions were below minima and the helicopter exceeded its maximum takeoff weight.
09/27/1995,19:10,"Campbell River, British Columbia, Canada",Western Straits Air,-,Triumph Bay - Campbell River,De Havilland Dash-3,C-FEBX,38,10,8,0
10/03/1995,08:00,"Gunung Antara, Indonesia",Sabang Merauke Raya Air Charter,1994,Medan - Meulaboh,CASA 212,PK-ZAG,158/28N,14,1,0,Thirty minutes into the flight the aircraft was not able to maintain altitude after oil pressure was lost in the No. 1 engine. Crashed into trees.
10/04/1995,,"Barskoon, Kirghizia",Kirghizia Aba Zaoldoru,,,Mil Mi-8MTV-1,EX-25179,95489,15,15,0,Crashed into mountains at Barskoon Pass while en route.
10/10/1995,07:40,"Bayfield, Colorado",Air Taxi - Durango Air Service,,,Cessna 172RG,N4834V,172RG0395,3,3,0,"While looking for elk
10/22/1995,,"Papua, New Guinea",Islands Nationair,,,Britten-Norman BN-2A Trislander,,,13,13,0,Crash landed in a jungle.
10/31/1995,20:50,"Near Piedras Negras, Mexico",TACSA,,Saltillo - Piedras Negras,Cessna 208B Caravan,XA-SVM,208B-0214,11,9,0,Crashed on approach in fog after running out of fuel.
11/09/1995,21:00,"Near Luyaba, Argentina",Military - Argentine Air Force,,Comodoro Rivadavia - Cordoba,Fokker F-27 Friendship 500,TC-72,10619,53,53,0,"The aircraft crashed into a 8
11/13/1995,08:55,"Kaduna, Nigeria",Nigeria Airways,357,Jos - Kano,Boeing B-737-2F9,5N-AUA,22985,137,9,0,"The aircraft touched down halfway down the runway
11/22/1995,19:00,"Off Jaffna Peninsula , Sri Lanka",Military - Sri Lanka Air Force,,Colombo - Palay AFB,Antonov AN-32,CR862,3503,63,63,0,Crashed into the Indian Ocean while attempting to land at Palay Air Force Base. Most likely shot down by Tamil rebels.
11/29/1995,10:15,"Off Labuan, Malaysia",Sabah Air,,,Bell 412 (helicopter),9M-AYW,33171,10,10,0,Crashed at sea disappearing while en route. Debris found near Labuan Island.  Strong winds and thunderstorms were in the area at the time.
11/30/1995,19:10,"Baku, Azerbaijan",Azerbaijan Airlines,,,Boeing 707-323C,4K-401,19584/663,6,2,0,While attempting to land the cargo plane struck light posts and crashed into a field.
12/03/1995,22:44,"Near Douala, Cameroon",Cameroon Airlines,3701,Cotonou - Douala,Boeing B-737-2K9,TJ-CBE,23386/1143,78,72,0,The plane went into a dive and crashed 6 km short of the runway into a swamp during a second attempt at landing. Loss of power in the No. 1 engine.
